pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,20,1,4,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-13
1,20,1,4,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,306,-13
1,20,1,5,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,322,-13
1,20,1,6,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-13
1,20,1,5,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-13
1,20,1,4,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,353,-13
1,20,1,5,1,1,0,0,5,100,0,n/a,n/a,1,0,0,0,0,0,0,372,-13
1,20,1,6,1,1,0,0,15,100,0,n/a,n/a,1,0,0,0,0,0,0,367,-13
1,20,1,5,1,0,1700,7,4,36,0,26.3,-11.2,1,27,9700,2,2,50,0,368,-8
1,20,1,4,1,0,608,5,1,16,0,27,-10.7,1,27,9700,2,1,33,0,303,-9
1,20,1,3,1,0,0,0,0,0,0,26.7,-12.5,1,26,4700,1,1,50,0,266,-13
1,20,1,3,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,268,-13
1,20,1,3,1,0,1600,4,0,0,0,9.9,-25.8,1,20,8400,2,5,71,0,272,-17
1,20,1,4,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,251,-17
1,20,1,3,1,0,143000,78,2,2,0,15.9,-18.2,1,10,19000,5,2,28,0,287,-10
1,20,1,7,1,3,68000,48,0,0,0,14.1,-18.7,1,11,90000,27,12,30,0,285,-10
1,20,1,4,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,276,-10
1,20,1,5,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,294,-10
1,20,1,8,1,4,40,1,22,95,0,n/a,n/a,1,0,0,0,0,0,0,310,-10
1,20,1,12,1,13,0,0,85,100,0,n/a,n/a,1,0,0,0,0,0,0,109,-10
1,20,1,12,1,12,0,0,71,100,0,n/a,n/a,1,0,0,0,0,0,0,114,-10
1,20,1,11,1,11,0,0,93,100,0,n/a,n/a,1,0,0,0,0,0,0,88,-10
1,20,1,11,1,12,0,0,69,100,0,n/a,n/a,1,0,0,0,0,0,0,127,-10
1,20,1,10,1,9,0,0,67,100,0,n/a,n/a,1,0,0,0,0,0,0,121,-10
1,20,1,11,1,13,269000,45,66,59,0,23.6,-10.3,1,26,137000,14,14,50,0,228,-5
1,20,1,10,1,10,2100,4,12,75,0,22.6,-11.2,1,27,42000,5,13,72,0,293,-6
1,20,1,9,1,8,35000,32,46,58,0,23.7,-9.4,1,25,186000,25,21,45,0,284,-8
1,20,1,9,1,8,1700,7,11,61,0,28,-8.9,1,27,12000,2,0,0,0,107,-6
1,20,1,9,1,6,768,4,22,84,0,28.3,-8.3,1,27,23000,4,0,0,0,157,-7
1,20,1,9,1,6,832,4,4,50,0,n/a,n/a,1,0,0,0,0,0,0,249,-7
1,20,1,8,1,6,416,2,16,88,0,22.9,-7.8,1,21,42000,7,1,12,0,199,-9
1,20,1,9,1,6,344,2,4,66,0,n/a,n/a,1,0,0,0,0,0,0,317,-9
1,20,1,8,1,5,2000,8,21,72,0,28.4,-6.7,1,26,14000,3,0,0,0,338,-6
1,20,1,8,1,7,448,2,19,90,0,n/a,n/a,1,0,0,0,0,0,0,354,-6
1,20,1,8,1,5,960,5,6,54,0,n/a,n/a,1,0,0,0,0,0,0,212,-6
1,20,1,8,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,223,-6
1,20,1,8,1,0,0,0,0,0,0,26.2,-6.8,1,27,4900,1,1,50,0,241,-5
1,20,1,8,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,-5
1,20,1,8,1,6,184,1,7,87,0,n/a,n/a,1,0,0,0,0,0,0,269,-5
1,20,1,8,1,1,0,0,0,0,0,27.2,-6.6,1,27,4900,1,1,50,0,319,-7
1,20,1,8,1,4,183000,42,1,2,0,25.1,-9.2,1,26,66000,8,7,46,0,318,-7
1,20,1,8,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-7
1,20,1,8,1,6,344,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,323,-7
1,20,1,8,1,6,104,1,19,95,0,n/a,n/a,1,0,0,0,0,0,0,358,-7
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,174,-10
1,30,1,13,1,15,504,1,1,50,0,n/a,n/a,1,0,0,0,0,0,0,177,-10
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-10
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-10
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-10
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,353,-10
1,30,1,13,1,13,1600,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,342,-10
1,30,1,11,1,11,3100,9,11,55,0,n/a,n/a,1,0,0,0,0,0,0,255,-10
1,30,1,12,1,12,2500,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,201,-10
1,30,1,13,1,15,3900,8,4,33,0,n/a,n/a,1,0,0,0,0,0,0,206,-10
1,30,1,13,1,15,984,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,177,-10
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,168,-10
1,30,1,13,1,14,456,1,1,50,0,n/a,n/a,1,0,0,0,0,0,0,309,-10
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-10
1,30,1,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-10
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,348,-10
1,30,1,11,1,11,2800,8,2,20,0,n/a,n/a,1,0,0,0,0,0,0,303,-10
1,30,1,12,1,12,2700,7,2,22,0,n/a,n/a,1,0,0,0,0,0,0,265,-10
1,30,1,12,1,14,1900,4,5,55,0,n/a,n/a,1,0,0,0,0,0,0,208,-10
1,30,1,13,1,15,5900,12,9,42,0,n/a,n/a,1,0,0,0,0,0,0,253,-10
1,30,1,13,1,15,4000,8,4,33,0,28.1,-14.2,1,27,4900,1,0,0,0,414,-9
1,30,1,13,1,15,4000,8,4,33,0,n/a,n/a,1,0,0,0,0,0,0,251,-9
1,30,1,13,1,14,5600,12,7,36,0,n/a,n/a,1,0,0,0,0,0,0,306,-9
1,30,1,12,1,15,3500,7,4,36,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
1,30,1,12,1,13,2200,5,2,28,0,n/a,n/a,1,0,0,0,0,0,0,202,-9
1,30,1,12,1,14,2700,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
1,30,1,13,1,15,1500,3,1,25,0,n/a,n/a,1,0,0,0,0,0,0,289,-9
1,30,1,12,1,15,1000,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,331,-9
1,30,1,13,1,15,1000,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,333,-9
1,30,1,13,1,14,2700,6,2,25,0,n/a,n/a,1,0,0,0,0,0,0,340,-9
1,30,1,13,1,15,4000,8,5,38,0,n/a,n/a,1,0,0,0,0,0,0,274,-9
1,30,1,12,1,13,2000,5,6,54,0,n/a,n/a,1,0,0,0,0,0,0,240,-9
1,30,1,12,1,15,3000,6,3,33,0,n/a,n/a,1,0,0,0,0,0,0,215,-9
1,30,1,13,1,15,984,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,184,-9
1,30,1,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,174,-9
1,30,1,12,1,0,0,0,0,0,0,27.8,-14.7,1,27,4900,1,0,0,0,135,-7
1,30,1,12,1,13,808,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,183,-7
1,30,1,13,1,15,3400,7,4,36,0,n/a,n/a,1,0,0,0,0,0,0,244,-7
