pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,35,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,0
1,35,1,10,1,0,0,0,0,0,0,28.6,-13,1,27,4900,1,0,0,0,291,0
1,35,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,0
1,35,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,0
1,35,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,294,0
1,35,1,9,1,0,0,0,0,0,0,28.4,-13.5,1,27,4900,1,0,0,0,303,0
1,35,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,0
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,316,0
1,35,1,10,1,10,976,3,22,88,0,n/a,n/a,1,0,0,0,0,0,0,271,0
1,35,1,10,1,5,184,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,311,0
1,35,1,8,1,0,0,0,0,0,0,29.1,-8.5,1,27,4900,1,0,0,0,308,-6
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,333,-6
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-6
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-6
1,35,1,11,1,0,0,0,0,0,0,29.5,-9.6,1,27,9700,2,0,0,0,330,-2
1,35,1,11,1,11,0,0,5,100,0,28.9,-9.2,1,27,4900,1,0,0,0,332,-2
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-2
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,354,-2
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-2
1,35,1,12,1,0,0,0,0,0,0,27.2,-14.5,1,27,9700,2,0,0,0,328,-1
1,35,1,13,1,14,5600,12,37,75,0,28.1,-16,1,27,4900,1,0,0,0,377,0
1,35,1,11,1,15,1400,3,11,78,0,n/a,n/a,1,0,0,0,0,0,0,326,0
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,0
1,35,1,11,1,11,1300,4,17,80,0,n/a,n/a,1,0,0,0,0,0,0,296,0
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,326,0
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,0
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,0
1,35,1,11,1,11,0,0,5,100,0,28.6,-11.1,1,27,4900,1,0,0,0,312,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,313,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,320,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,323,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-4
1,35,1,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-4
1,35,1,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,309,-4
1,35,1,11,1,0,0,0,0,0,0,30,-10.9,1,27,4900,1,0,0,0,308,-3
1,35,1,11,1,10,0,0,8,100,0,30.1,-9.7,1,27,4900,1,0,0,0,313,-3
1,35,1,7,1,3,368,2,87,97,0,-2.6,-18.4,1,13,5000,3,8,72,0,70,-8
1,35,1,7,1,5,0,0,84,100,0,n/a,n/a,1,0,0,0,0,0,0,-197,-8
1,35,1,7,1,3,0,0,70,100,0,n/a,n/a,1,0,0,0,0,0,0,120,-8
1,35,1,8,1,6,0,0,66,100,0,n/a,n/a,1,0,0,0,0,0,0,336,-8
1,35,1,8,1,5,0,0,60,100,0,-23.3,-24.7,1,0,0,0,5,100,0,-9,-8
1,35,1,12,1,7,0,0,5,100,0,-13.4,-30.8,1,9,0,0,1,100,0,192,n/a
1,35,1,12,1,8,9000,16,193,92,0,-15.3,-29,1,0,56000,67,280,80,2009,121,-8
1,35,1,n/a,n/a,7,159000,220,1113,83,62,-24.2,-34.3,1,0,0,0,600,100,2009,110,-8
1,35,1,n/a,n/a,7,156000,216,1184,84,62,-24.1,-34.5,1,0,0,0,600,100,2009,83,-8
1,35,1,n/a,n/a,7,144000,201,1199,85,62,-24.2,-34.1,1,0,0,0,600,100,2009,142,-8
1,35,1,n/a,n/a,7,147000,205,1195,85,62,-24.2,-34.5,1,0,0,0,600,100,2009,43,-8
1,35,1,n/a,n/a,7,0,0,1,100,0,n/a,n/a,1,0,0,0,0,0,0,-1u,n/a
1,35,1,10,1,6,5400,8,560,98,62,0.8,-16.1,1,9,52000,17,30,63,0,266,-4
1,35,1,n/a,n/a,5,3900,7,1393,99,62,n/a,n/a,1,0,0,0,0,0,0,-76,-4
1,35,1,n/a,n/a,5,4400,8,1392,99,62,n/a,n/a,1,0,0,0,0,0,0,1,-4
1,35,1,n/a,n/a,5,7200,13,1387,99,62,n/a,n/a,1,0,0,0,0,0,0,-33,-4
1,40,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-11
1,40,1,9,1,7,464,2,1,33,0,25.3,-20,1,19,4700,1,0,0,0,357,-7
1,40,1,9,1,7,960,4,3,42,0,n/a,n/a,1,0,0,0,0,0,0,318,-7
1,40,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-7
1,40,1,9,1,7,480,2,2,50,0,26.1,-20,1,26,9200,2,0,0,0,345,-9
1,40,1,9,1,7,488,2,2,50,0,n/a,n/a,1,0,0,0,0,0,0,354,-9
1,40,1,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,336,-9
1,40,1,9,1,7,720,2,1,33,0,26,-19.9,1,26,9500,2,0,0,0,333,-9
1,40,1,9,1,0,0,0,0,0,0,26.5,-19,1,26,4700,1,0,0,0,373,-9
1,40,1,9,1,8,26000,13,8,38,0,18.3,-25.8,1,20,86000,13,10,43,7590,365,-7
1,40,1,9,1,8,2000000,184,3,1,0,19.4,-24.8,1,20,102000,17,12,41,0,239,-9
1,40,1,9,1,7,2800,13,9,40,0,n/a,n/a,1,0,0,0,0,0,0,275,-9
1,40,1,8,1,6,1700,9,8,47,0,n/a,n/a,1,0,0,0,0,0,0,301,-9
1,40,1,9,1,6,424,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,346,-9
1,40,1,9,1,6,448,2,1,33,0,26,-19.2,1,25,4500,1,0,0,0,374,-10
1,40,1,9,1,7,888,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,314,-10
1,40,1,9,1,0,0,0,0,0,0,27.8,-18.5,1,26,4700,1,0,0,0,354,-10
1,40,1,9,1,7,960,4,6,60,0,n/a,n/a,1,0,0,0,0,0,0,338,-10
1,40,1,9,1,7,960,4,4,50,0,26.6,-18.5,1,27,4900,1,1,50,0,365,-10
1,40,1,8,1,6,1100000,139,20,12,77k,20.9,-22.7,1,20,195000,36,18,33,10,234,-6
1,40,1,8,1,6,730000,85,6,6,0,28.3,-15.9,1,26,35000,11,0,0,0,145,-10
1,40,1,8,1,5,1300,7,2,22,0,26.2,-19.1,1,26,16000,3,0,0,0,286,-10
1,40,1,8,1,5,4900,10,1,9,0,22.8,-22.1,1,24,51000,10,6,37,0,346,-9
1,40,1,8,1,4,1200,8,0,0,0,22.8,-23.1,1,24,13000,2,2,50,0,379,-12
1,40,1,8,1,5,2400,13,2,13,0,24.6,-20.4,1,22,9200,2,0,0,0,363,-9
1,40,1,8,1,6,424,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,341,-9
1,40,1,8,1,5,1300,8,5,38,0,24.9,-21.2,1,25,9000,2,0,0,0,363,-10
1,40,1,8,1,4,1200,8,0,0,0,25.6,-20.9,1,25,4500,1,0,0,0,345,-9
1,40,1,8,1,5,2100,12,7,36,0,n/a,n/a,1,0,0,0,0,0,0,258,-9
1,40,1,8,1,5,1300,6,4,40,0,24.8,-21.3,1,26,9200,2,1,33,0,343,-10
1,40,1,8,1,4,224,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,332,-10
1,40,1,8,1,5,920,5,2,28,0,n/a,n/a,1,0,0,0,0,0,0,332,-10
1,40,1,8,1,5,1600,10,3,23,0,n/a,n/a,1,0,0,0,0,0,0,285,-10
1,40,1,8,1,5,1300,7,3,30,0,n/a,n/a,1,0,0,0,0,0,0,299,-10
1,40,1,8,1,4,760,5,1,16,0,n/a,n/a,1,0,0,0,0,0,0,292,-10
1,40,1,8,1,5,1700,10,6,37,0,25.2,-20.7,1,25,4500,1,0,0,0,133,-9
1,40,1,8,1,5,1400,9,4,30,0,n/a,n/a,1,0,0,0,0,0,0,297,-9
1,40,1,8,1,5,1300,8,3,27,0,24.5,-21.3,1,25,4500,1,0,0,0,374,-9
1,40,1,7,1,4,1800,13,1,7,0,25.6,-20.2,1,25,4500,1,0,0,0,381,-9
1,40,1,6,1,1,344,9,1,10,0,24.3,-21.4,1,26,4700,1,1,50,0,92,-9
1,40,1,6,1,2,352,6,0,0,0,24.7,-21.1,1,25,4500,1,0,0,0,345,-10
1,40,1,6,1,1,384,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-10
1,40,1,6,1,2,816,14,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,-10
1,40,1,6,1,2,368,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-10
1,40,1,7,1,4,1900000,273,6,2,58,15.8,-26.4,1,17,200000,37,25,40,0,284,-14
1,40,1,8,1,6,1900000,222,0,0,0,23.1,-20.3,1,20,30000,12,3,20,0,145,-9
1,40,1,7,1,4,536,5,1,16,0,24.1,-22.1,1,22,4600,1,0,0,0,110,-10
1,40,1,8,1,5,736,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,320,-10
1,40,1,8,1,3,3800,13,0,0,3,17,-27.6,1,17,49000,9,5,35,102,263,-9
1,40,1,7,1,2,6200,12,0,0,0,20.9,-23.8,1,21,40000,8,5,38,0,336,-9
1,40,1,7,1,6,1800000,221,125,36,0,18,-26.7,1,19,183000,32,21,39,0,333,-11
1,40,1,7,1,5,608,3,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-11
1,40,1,8,1,5,1300,6,5,45,0,24.6,-21.2,1,25,9000,2,0,0,0,360,-9
1,40,1,8,1,5,1600,9,5,35,0,n/a,n/a,1,0,0,0,0,0,0,273,-9
1,40,1,8,1,5,1100,6,2,25,0,23.9,-21.3,1,25,4500,1,0,0,0,358,-10
1,40,1,8,1,5,1500,9,0,0,0,24.5,-21.1,1,25,8800,2,0,0,0,357,-10
1,40,1,8,1,5,2200,12,3,20,0,25.4,-21.1,1,25,4500,1,0,0,0,100,-10
1,40,1,8,1,5,1500,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,299,-10
1,40,1,8,1,5,1700,9,0,0,0,24.5,-19.8,1,25,4500,1,0,0,0,386,-9
1,40,1,8,1,5,1700,9,0,0,0,24.5,-20.8,1,25,4500,1,0,0,0,371,-8
1,40,1,8,1,6,2500,12,1,7,0,n/a,n/a,1,0,0,0,0,0,0,268,-8
1,40,1,8,1,5,1200,7,0,0,0,23.4,-22.1,1,25,4500,1,0,0,0,372,-8
1,40,1,8,1,4,2000,13,4,23,0,n/a,n/a,1,0,0,0,0,0,0,263,-8
1,40,1,8,1,5,1100,6,0,0,0,22.8,-23.1,1,22,4600,1,0,0,0,365,-10
1,40,1,8,1,5,2700,14,3,17,0,n/a,n/a,1,0,0,0,0,0,0,288,-10
1,40,1,8,1,5,1800,10,2,16,0,n/a,n/a,1,0,0,0,0,0,0,248,-10
1,40,1,8,1,5,1000,6,1,14,0,24.6,-21.5,1,20,4200,1,0,0,0,366,-10
1,40,1,8,1,5,1000,6,1,14,0,24.7,-20.5,1,25,4500,1,0,0,0,123,-9
1,40,1,8,1,5,2300,12,1,7,0,n/a,n/a,1,0,0,0,0,0,0,247,-9
1,40,1,8,1,5,3200,17,0,0,0,24.3,-21.4,1,25,4500,1,0,0,0,140,-9
1,40,1,8,1,5,1200,7,0,0,0,23.7,-21.3,1,25,4500,1,0,0,0,74,-9
1,40,1,8,1,5,1800,10,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,-9
1,40,1,8,1,6,2500,12,3,20,0,n/a,n/a,1,0,0,0,0,0,0,274,-9
1,40,1,8,1,4,1500,10,0,0,0,24.7,-20.9,1,23,4100,1,0,0,0,377,-9
1,40,1,8,1,6,2700,13,0,0,0,24.2,-21.5,1,25,4500,1,1,50,0,249,-9
1,40,1,8,1,6,608,3,1,25,0,24.2,-21.8,1,25,9000,2,0,0,0,369,-9
1,40,1,n/a,n/a,5,0,0,71,100,0,n/a,n/a,1,0,0,0,0,0,0,32,-9
1,40,1,n/a,n/a,5,544,3,50,94,0,n/a,n/a,1,0,0,0,0,0,0,138,-9
1,40,1,n/a,n/a,5,0,0,65,100,0,n/a,n/a,1,0,0,0,0,0,0,86,-9
1,40,1,n/a,n/a,5,0,0,46,100,0,n/a,n/a,1,0,0,0,0,0,0,74,-9
1,40,1,10,1,7,0,0,58,100,0,n/a,n/a,1,0,0,0,0,0,0,306,-9
1,40,1,n/a,n/a,9,608,2,91,97,0,n/a,n/a,1,0,0,0,0,0,0,248,-9
