pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,5,15,8,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-6
1,5,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-6
1,5,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-6
1,5,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,327,-6
1,5,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,-6
1,5,15,10,1,12,2400,6,8,57,0,n/a,n/a,1,0,0,0,0,0,0,282,-6
1,5,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,-6
1,5,15,10,1,8,536,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-6
1,5,15,11,1,10,536,2,3,60,0,n/a,n/a,1,0,0,0,0,0,0,288,-6
1,5,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,264,-6
1,5,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,264,-6
1,5,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,-6
1,5,15,13,1,0,0,0,0,0,0,26.1,ovl,1,27,4900,1,0,0,0,225,-1
1,5,15,13,1,18,2300,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,271,-1
1,5,15,12,1,17,1200,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,-1
1,5,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,272,-1
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,246,-1
1,5,15,12,1,0,0,0,0,0,0,27.9,-6.9,1,27,9700,2,0,0,0,293,0
1,5,15,12,1,15,1900,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,0
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,245,0
1,5,15,12,1,0,0,0,0,0,0,27.7,ovl,1,27,4900,1,0,0,0,302,-6
1,5,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,-6
1,5,15,11,1,15,960,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,252,-6
1,5,15,12,1,15,2400,5,0,0,0,27.5,ovl,1,27,19000,4,0,0,0,266,0
1,5,15,12,1,0,504,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,0
1,5,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,0
1,5,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,0
1,5,15,10,1,0,0,0,0,0,0,27.7,-4.7,1,27,4900,1,0,0,0,314,-8
1,5,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-8
1,5,15,11,1,12,760,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,-8
1,5,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,-8
1,5,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,-8
1,5,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,265,-8
1,5,15,13,1,17,3500,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,-8
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,-8
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,262,-8
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,248,-8
1,5,15,14,1,19,1300,2,0,0,0,22.4,-22.4,1,27,4900,1,2,66,0,280,7
1,5,15,12,1,15,40000,23,0,0,0,28,-3.1,1,27,105000,14,1,6,0,242,7
1,5,15,13,1,17,2900,5,0,0,0,n/a,n/a,1,0,0,0,0,0,0,253,7
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,7
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,7
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,243,7
1,5,15,14,1,19,640,1,0,0,0,27.7,-15.2,1,27,4900,1,0,0,0,247,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,286,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,265,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,252,6
1,5,15,14,1,19,181000,42,0,0,0,26.1,-14.3,1,27,219000,24,5,17,0,242,9
1,5,15,14,1,20,643000,84,0,0,2.81k,26.2,-14.2,1,27,197000,24,12,33,0,238,9
1,5,15,14,1,19,211000,44,0,0,0,24.2,-17.4,1,26,339000,29,17,36,28600,210,8
1,5,15,14,1,19,40000,23,0,0,0,22.4,-17.2,1,23,694000,38,20,34,0,222,7
1,5,15,14,1,19,86000,30,0,0,0,19.2,-23.5,1,13,129000,21,0,0,0,170,11
1,5,15,14,1,20,1400000,66,0,0,0,24.4,-15.3,1,25,140000,17,5,22,0,242,8
1,5,15,14,1,19,1000000,44,0,0,0,25.9,-13.4,1,26,81000,7,2,22,0,224,9
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,255,9
1,5,15,14,1,17,1100000,50,0,0,0,19.2,-18.6,1,15,116000,17,5,22,0,252,14
1,5,15,14,1,20,1200000,55,0,0,0,21.4,-16.8,1,23,112000,13,7,35,0,269,7
1,5,15,14,1,19,1100000,49,0,0,0,22.2,-15.9,1,23,117000,15,10,40,0,275,5
1,5,15,14,1,19,1400000,58,0,0,3,18.7,-16.8,1,16,192000,25,9,26,0,261,2
1,5,15,14,1,19,983000,42,0,0,0,14.1,-17.2,1,12,52000,7,4,36,0,254,2
1,5,15,14,1,20,1000000,43,0,0,0,18.8,-16.9,1,11,127000,15,0,0,0,267,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,279,6
1,5,15,14,1,20,1200000,49,0,0,0,17.1,-16.1,1,9,127000,15,0,0,0,272,7
1,5,15,14,1,19,1200000,50,1,1,0,16.3,-16.7,1,12,141000,15,4,21,0,258,3
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,247,3
1,5,15,14,1,18,608,1,0,0,0,11.1,-20.3,1,11,4400,1,0,0,0,390,5
1,5,15,14,1,18,608,1,0,0,0,19,-16.4,1,4,4200,1,0,0,0,325,2
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,2
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,2
1,5,15,14,1,20,10000,6,0,0,0,13.4,-15.6,1,6,89000,15,0,0,0,213,6
1,5,15,14,1,20,0,0,0,0,3,16,-14.3,1,1,1700,1,0,0,0,222,1
1,5,15,14,1,20,2000,3,0,0,0,7.5,-18.7,1,11,8600,2,0,0,0,302,6
1,5,15,13,1,18,62000,16,0,0,0,19.4,-17.3,1,20,46000,11,5,31,0,279,1
1,5,15,13,1,18,16000,10,0,0,0,25.7,-16.4,1,25,30000,7,0,0,0,263,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,237,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,249,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,234,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,242,6
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,249,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,257,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,242,6
1,5,15,13,1,0,0,0,0,0,0,25.8,-17.2,1,26,4700,1,0,0,7590,278,6
1,5,15,14,1,18,1300000,66,0,0,0,10.9,-16,1,13,243000,52,33,38,0,227,6
1,5,15,13,1,18,608,1,0,0,0,26.6,-16.7,1,25,4500,1,0,0,0,278,6
1,5,15,13,1,0,0,0,0,0,0,25.3,-17.1,1,26,4700,1,0,0,0,281,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,6
1,5,15,13,1,0,0,0,0,0,0,23.3,-18.2,1,25,4500,1,0,0,0,258,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,262,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,255,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,261,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,257,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,6
1,5,15,13,1,0,0,0,0,0,0,24,-16.6,1,22,4600,1,0,0,0,241,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,240,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,251,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,256,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,261,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,269,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,259,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,256,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,225,5
1,5,15,13,1,18,1200,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,244,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,233,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,240,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,249,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,255,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,5
1,5,15,13,1,18,2400,4,0,0,0,14.3,-16,1,18,96000,17,20,54,0,264,1
1,5,15,14,1,18,886000,40,0,0,0,22.8,-17,1,18,38000,7,0,0,0,302,6
1,5,15,13,1,0,0,0,0,0,0,25.2,-18.9,1,26,4700,1,0,0,0,273,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,6
1,5,15,14,1,19,1900000,80,0,0,0,13.8,-16.4,1,16,167000,35,36,50,0,235,1
1,5,15,14,1,18,1100000,52,0,0,0,15.8,-16.3,1,16,129000,22,16,42,0,215,1
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,252,1
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,1
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,276,1
1,5,15,13,1,0,0,0,0,0,0,11.8,-19,1,6,4200,1,0,0,0,301,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,288,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,247,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,262,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,242,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,253,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,248,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,282,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,280,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,232,4
1,5,15,14,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,235,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,246,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,272,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,4
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,219,4
1,5,15,13,1,0,0,0,0,0,0,18.5,-16.9,1,4,4200,1,0,0,0,226,2
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,261,2
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,2
1,5,15,13,1,19,1400000,63,0,0,3,14.1,-16.4,1,10,170000,33,7,17,0,266,3
1,5,15,14,1,0,808,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,282,3
1,5,15,14,1,19,1700000,77,0,0,0,10.4,-17,1,12,141000,48,29,37,7590,227,6
1,5,15,14,1,19,1400000,61,0,0,0,14.8,-15.6,1,14,131000,32,17,34,0,237,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,268,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,279,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,282,6
1,5,15,13,1,0,0,0,0,0,0,25.1,-17.5,1,25,4500,1,0,0,0,315,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,274,6
1,5,15,13,1,0,0,0,0,0,0,25.8,-17.7,1,25,4500,1,0,0,0,277,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,6
1,5,15,13,1,19,2600,3,0,0,0,26.4,-16.1,1,26,14000,3,0,0,0,286,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,258,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,241,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,236,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,253,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,264,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,267,6
1,5,15,13,1,0,0,0,0,0,0,24.4,-18.1,1,26,4700,1,0,0,0,257,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,246,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,252,6
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,262,6
1,5,15,12,1,0,0,0,0,0,0,20.5,-18.3,1,23,8700,2,1,33,0,265,5
1,5,15,12,1,17,0,0,5,100,0,n/a,n/a,1,0,0,0,0,0,0,216,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,223,5
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,224,5
1,5,15,12,1,0,0,0,0,0,0,8.6,-17.6,1,8,5200,2,0,0,0,217,1
1,5,15,13,1,0,0,0,0,0,0,6.4,-14.3,1,1,5700,4,0,0,0,224,1
1,5,15,13,1,0,0,0,0,0,0,5.4,-14.4,1,1,2900,2,0,0,0,229,1
1,5,15,12,1,0,0,0,0,0,0,7,-14.3,1,0,3400,3,0,0,0,242,1
1,5,15,13,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,1
1,5,15,12,1,16,0,0,5,100,0,2.8,-16.4,1,4,4200,1,0,0,0,195,2
1,5,15,12,1,0,0,0,0,0,0,13.5,-16.6,1,4,9600,3,0,0,0,283,2
1,5,15,12,1,0,0,0,0,0,0,13.8,-17,1,5,8300,2,0,0,0,341,2
1,5,15,13,1,15,0,0,35,100,0,10.9,-18.9,1,7,4200,1,0,0,0,343,5
1,5,15,12,1,14,0,0,80,100,0,14.6,-14.2,1,3,4000,1,0,0,0,314,1
1,5,15,8,1,5,0,0,75,100,0,15,-19.8,1,7,13000,3,0,0,0,398,6
1,5,15,9,1,5,0,0,75,100,0,n/a,n/a,1,0,0,0,0,0,0,320,6
1,5,15,8,1,5,1100,1,135,99,0,11.6,-16,1,4,41000,11,0,0,0,252,4
1,10,15,10,1,0,0,0,0,0,0,28.4,-10.9,1,27,4900,1,0,0,0,339,-10
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-10
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-10
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,302,-10
1,10,15,10,1,0,0,0,0,0,0,27.2,-10.8,1,27,4900,1,0,0,0,314,-11
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,315,-11
1,10,15,10,1,0,0,0,0,0,0,27.5,-10.8,1,27,4900,1,0,0,0,356,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-9
1,10,15,10,1,0,0,0,0,0,0,27.4,-10.2,1,27,4900,1,0,0,0,367,-10
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,341,-10
1,10,15,10,1,0,0,0,0,0,0,27,-10.2,1,27,4900,1,0,0,0,332,-9
1,10,15,10,1,0,0,0,0,0,0,27,-11.9,1,27,9700,2,0,0,0,334,-9
1,10,15,10,1,0,0,0,0,0,0,27.7,-9.8,1,27,4900,1,0,0,0,343,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,318,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-9
1,10,15,10,1,0,0,0,0,0,0,28,-10.8,1,27,4900,1,0,0,0,313,-8
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,301,-8
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,-8
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-8
1,10,15,9,1,0,0,0,0,0,0,27.3,-10.2,1,27,4900,1,0,0,0,355,-9
1,10,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-9
1,10,15,8,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,330,-9
1,10,15,9,1,0,0,0,0,0,0,25.5,-18.4,1,27,4900,1,1,50,0,306,-14
1,10,15,9,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,334,-14
1,10,15,10,1,0,0,0,0,0,0,28.3,-4,1,27,4900,1,0,0,0,313,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-9
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,308,-9
1,10,15,10,1,18,1200,2,2,50,0,26.8,-9.7,1,27,4900,1,0,0,0,341,-5
1,10,15,11,1,0,0,0,0,0,0,25.5,-18,1,27,4900,1,1,50,0,313,-4
1,10,15,11,1,0,0,0,0,0,0,27.4,-12.4,1,27,4900,1,0,0,0,268,-5
1,10,15,11,1,16,1000,2,0,0,0,27.4,-6.1,1,27,9700,2,0,0,0,313,-3
1,10,15,10,1,0,0,0,0,0,0,27.6,-9.6,1,27,9700,2,0,0,0,308,-4
1,10,15,11,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,-4
1,10,15,12,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,292,-4
1,10,15,10,1,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,287,-4
