pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,274,-13
1,5,15,11,1.0,14,3200,7,0,0,0,31.6,-12.8,1,27,29000,6,0,0,0,238,6
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,-13
1,5,15,11,1.0,14,4100,9,0,0,0,28.5,-16.2,1,27,9700,2,2,50,0,253,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,283,-13
1,5,15,11,1.0,13,3800,9,7,43,0,21.9,-22.9,1,27,4900,1,5,83,0,318,3
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,326,-13
1,5,15,11,1.0,12,6800,18,0,0,0,18.8,-21.9,1,16,8300,2,0,0,0,334,5
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-13
1,5,15,11,1.0,12,5000,13,0,0,0,13.6,-22.2,1,10,8400,2,0,0,0,-8,2
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,331,-13
1,5,15,11,1.0,12,1500,4,0,0,0,24.1,-13.8,1,10,6200,2,0,0,0,275,7
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-13
1,5,15,11,1.0,12,3400,9,2,18,0,29.9,-14.1,1,27,9600,2,0,0,0,341,3
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,-13
1,5,15,11,1.0,11,4600,13,6,31,0,29.1,-13.5,1,27,9700,2,0,0,0,350,3
1,10,15,11,1.0,0,0,0,0,0,0,22.8,-10.7,1,17,4100,1,0,0,0,284,-7
1,5,15,11,1.0,11,4200,12,8,40,0,28.0,-18.4,1,27,4900,1,1,50,0,356,5
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,305,-7
1,5,15,11,1.0,11,13000,14,4,22,0,24.2,-17.4,1,25,86000,9,8,47,0,193,4
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,321,-7
1,5,15,11,1.0,11,2800,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,241,4
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,318,-7
1,5,15,11,1.0,11,2000,6,0,0,0,27.7,-16.6,1,27,9700,2,1,33,0,101,6
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,309,-7
1,5,15,11,1.0,11,2100,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,279,6
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,295,-7
1,5,15,11,1.0,11,4200,12,0,0,0,32.0,-12.3,1,27,15000,3,0,0,0,116,5
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,260,-7
1,5,15,11,1.0,11,704,2,0,0,0,31.1,-13.3,1,27,15000,3,0,0,0,305,5
1,10,15,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,256,-7
1,5,15,11,1.0,11,2800,8,0,0,0,31.9,-12.6,1,27,4900,1,0,0,0,292,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,266,-7
1,5,15,11,1.0,11,704,2,0,0,0,30.2,-13.6,1,27,15000,3,0,0,0,269,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,256,-7
1,5,15,11,1.0,11,2100,6,0,0,0,30.7,-13.6,1,27,19000,4,0,0,0,300,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,275,-7
1,5,15,11,1.0,11,1400,4,2,33,0,30.2,-14.7,1,27,4900,1,0,0,0,281,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,271,-7
1,5,15,11,1.0,11,2800,8,0,0,0,31.0,-12.5,1,27,15000,3,0,0,0,195,4
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,278,-7
1,5,15,11,1.0,0,0,0,0,0,0,31.1,-13.1,1,27,15000,3,0,0,0,303,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,270,-7
1,5,15,11,1.0,11,2100,6,0,0,0,30.3,-13.7,1,27,15000,3,0,0,0,339,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,263,-7
1,5,15,11,1.0,11,2100,6,0,0,0,31.0,-13.0,1,27,9700,2,0,0,0,322,4
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,277,-7
1,5,15,11,1.0,11,2100,6,2,25,0,31.7,-12.6,1,27,9700,2,0,0,0,156,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,269,-7
1,5,15,11,1.0,0,0,0,0,0,0,32.0,-12.4,1,27,4900,1,0,0,0,280,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,275,-7
1,5,15,11,1.0,0,0,0,0,0,0,31.6,-12.6,1,27,19000,4,0,0,0,274,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,-7
1,5,15,11,1.0,11,1400,4,1,20,0,31.5,-12.5,1,27,4900,1,0,0,0,299,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,244,-7
1,5,15,11,1.0,11,704,2,0,0,0,30.8,-12.7,1,27,4900,1,0,0,0,294,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,243,-7
1,5,15,11,1.0,11,2100,6,0,0,0,32.1,-12.5,1,27,9700,2,0,0,0,260,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,250,-7
1,5,15,11,1.0,11,1400,4,0,0,0,30.8,-12.9,1,27,9700,2,0,0,0,287,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,255,-7
1,5,15,11,1.0,11,672,2,0,0,0,30.2,-13.6,1,27,15000,3,0,0,0,277,6
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,254,-7
1,5,15,11,1.0,11,1400,4,0,0,0,30.1,-14.0,1,27,4900,1,0,0,0,249,6
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,251,-7
1,5,15,11,1.0,0,0,0,0,0,0,30.9,-13.2,1,27,24000,5,0,0,0,266,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,251,-7
1,5,15,11,1.0,0,0,0,0,0,0,30.0,-14.1,1,27,4900,1,0,0,0,254,6
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,246,-7
1,5,15,11,1.0,0,0,0,0,0,0,31.4,-12.4,1,27,4900,1,0,0,0,274,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,247,-7
1,5,15,11,1.0,11,1700,5,0,0,0,31.9,-13.0,1,27,4900,1,0,0,0,260,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,231,-7
1,5,15,11,1.0,11,2500,7,0,0,0,30.7,-13.1,1,27,9700,2,0,0,0,348,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,253,-7
1,5,15,11,1.0,11,704,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,5
1,10,15,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,248,-7
