pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,30,1,12,1.0,13,3400,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,236,-8
1,20,1,6,1.0,0,0,0,0,0,0,29.3,-10.1,1,27,24000,5,0,0,0,336,-4
1,30,1,12,1.0,13,4000,9,0,0,0,28.0,-12.3,1,27,4900,1,0,0,0,403,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.5,-10.4,1,27,15000,3,0,0,0,318,-4
1,30,1,13,1.0,14,888,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,176,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.2,-10.2,1,27,19000,4,0,0,0,294,-5
1,30,1,12,1.0,14,1800,4,1,20,0,n/a,n/a,1,0,0,0,0,0,0,211,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.5,-10.0,1,27,19000,4,0,0,0,309,-4
1,30,1,12,1.0,12,2600,6,1,14,0,28.4,-12.3,1,27,4900,1,0,0,0,129,-8
1,20,1,7,1.0,0,0,0,0,0,0,25.7,-9.9,1,27,24000,5,4,44,0,316,-5
1,30,1,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,165,-8
1,20,1,6,1.0,3,208,2,0,0,0,28.7,-10.0,1,27,19000,4,0,0,0,356,-4
1,30,1,12,1.0,14,936,2,1,33,0,n/a,n/a,1,0,0,0,0,0,0,192,-8
1,20,1,6,1.0,3,456,5,0,0,0,29.1,-10.0,1,27,9700,2,0,0,0,324,-4
1,30,1,12,1.0,12,2800,7,2,22,0,25.3,-13.0,1,27,4900,1,0,0,0,347,-8
1,20,1,6,1.0,0,104,1,0,0,0,28.6,-9.6,1,27,34000,7,0,0,0,332,-4
1,30,1,12,1.0,13,432,1,1,50,0,26.5,-12.9,1,27,4900,1,1,50,0,345,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.9,-9.0,1,27,15000,3,0,0,0,316,-4
1,30,1,11,1.0,10,2900,9,2,18,0,22.5,-13.2,1,27,4900,1,2,66,0,107,-8
1,20,1,6,1.0,0,0,0,0,0,0,28.0,-9.0,1,27,9700,2,1,33,0,311,-4
1,30,1,10,1.0,9,3500,11,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-8
1,20,1,7,1.0,0,0,0,0,0,0,24.1,-8.8,1,22,27000,6,0,0,0,322,-4
1,30,1,12,1.0,13,3400,8,4,33,0,28.2,-13.6,1,27,9700,2,0,0,0,134,-8
1,20,1,7,1.0,0,0,0,0,0,0,30.8,-9.6,1,27,4900,1,0,0,0,299,-4
1,30,1,12,1.0,12,2500,6,1,14,0,n/a,n/a,1,0,0,0,0,0,0,204,-8
1,20,1,7,1.0,0,0,0,0,0,0,30.4,-8.0,1,27,15000,3,0,0,0,322,-4
1,30,1,12,1.0,14,4100,9,3,25,0,n/a,n/a,1,0,0,0,0,0,0,206,-8
1,20,1,7,1.0,0,0,0,0,0,0,30.6,-8.0,1,27,29000,6,0,0,0,284,-4
1,30,1,12,1.0,13,1300,3,0,0,0,27.7,-12.8,1,27,15000,3,0,0,0,239,-8
1,20,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,317,-4
1,30,1,12,1.0,0,0,0,0,0,0,27.9,-12.6,1,27,4900,1,0,0,0,169,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.9,-9.4,1,27,15000,3,0,0,0,332,-4
1,30,1,12,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,185,-8
1,20,1,7,1.0,0,0,0,0,0,0,30.0,-9.0,1,27,44000,9,0,0,0,341,-4
1,30,1,12,1.0,0,0,0,0,0,0,27.3,-12.6,1,27,9700,2,0,0,0,180,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.4,-9.4,1,27,34000,7,0,0,0,346,-4
1,30,1,12,1.0,15,2400,5,0,0,0,n/a,n/a,1,0,0,0,0,0,0,337,-8
1,20,1,7,1.0,0,0,0,0,0,0,29.2,-9.7,1,27,15000,3,0,0,0,361,-4
1,30,1,12,1.0,12,2900,7,4,36,0,27.1,-14.0,1,27,4900,1,0,0,0,386,-8
1,20,1,10,1.0,0,0,0,0,0,0,29.8,-9.8,1,27,9700,2,0,0,0,295,-4
1,30,1,12,1.0,13,784,2,0,0,0,28.2,-13.0,1,27,4900,1,0,0,0,87,-9
1,20,1,10,1.0,11,1400,4,1,20,0,29.7,-9.8,1,27,15000,3,0,0,0,280,-4
1,30,1,13,1.0,14,1900,4,2,33,0,27.2,-12.9,1,27,4900,1,0,0,0,385,-9
1,20,1,10,1.0,0,0,0,0,0,0,29.2,-9.9,1,27,15000,3,0,0,0,329,-4
1,30,1,12,1.0,15,1500,3,2,40,0,n/a,n/a,1,0,0,0,0,0,0,328,-9
1,20,1,11,1.0,0,0,0,0,0,0,29.6,-8.4,1,27,9700,2,0,0,0,309,-3
1,30,1,12,1.0,13,2500,6,1,14,0,27.7,-12.5,1,27,9700,2,0,0,0,364,-9
1,20,1,10,1.0,0,0,0,0,0,0,29.3,-9.6,1,27,19000,4,0,0,0,328,-4
1,30,1,12,1.0,13,1300,3,1,25,0,28.1,-12.2,1,27,4900,1,0,0,0,377,-9
1,20,1,10,1.0,0,0,0,0,0,0,29.7,-9.5,1,27,29000,6,0,0,0,342,-4
1,30,1,12,1.0,13,4100,10,2,16,0,n/a,n/a,1,0,0,0,0,0,0,235,-9
1,20,1,10,1.0,0,0,0,0,0,0,29.7,-9.1,1,27,24000,5,0,0,0,334,-4
1,30,1,12,1.0,13,2600,6,3,33,0,27.7,-12.7,1,27,4900,1,0,0,0,166,-9
1,20,1,9,1.0,2,0,0,3,100,0,30.2,-8.8,1,27,4900,1,0,0,0,294,-4
1,30,1,12,1.0,12,0,0,47,100,0,23.5,-12.6,1,27,4900,1,3,75,0,426,-9
1,20,1,7,1.0,5,0,0,7,100,0,n/a,n/a,1,0,0,0,0,0,0,272,-4
1,30,1,12,1.0,12,0,0,106,100,0,n/a,n/a,1,0,0,0,0,0,0,460,-9
1,20,1,7,1.0,3,0,0,10,100,0,n/a,n/a,1,0,0,0,0,0,0,274,-4
1,30,1,11,1.0,11,0,0,93,100,0,n/a,n/a,1,0,0,0,0,0,0,200,-9
1,20,1,7,1.0,3,256,3,21,87,0,22.3,-9.6,1,27,4900,1,3,75,0,252,-4
1,30,1,12,1.0,13,0,0,99,100,0,n/a,n/a,1,0,0,0,0,0,0,83,-9
1,20,1,10,1.0,10,784,3,110,97,0,n/a,n/a,1,0,0,0,0,0,0,-58,-4
1,30,1,11,1.0,12,0,0,104,100,0,20.0,-13.0,1,27,4700,1,6,85,0,85,-8
1,20,1,10,1.0,7,264,2,23,92,0,n/a,n/a,1,0,0,0,0,0,0,256,-4
1,20,1,9,1.0,6,0,0,15,100,0,n/a,n/a,1,0,0,0,0,0,0,326,-4
1,20,1,8,1.0,3,0,0,8,100,0,n/a,n/a,1,0,0,0,0,0,0,333,-4
1,20,1,7,1.0,1,0,0,15,100,0,n/a,n/a,1,0,0,0,0,0,0,335,-4
1,20,1,8,1.0,4,0,0,10,100,0,n/a,n/a,1,0,0,0,0,0,0,333,-4
1,20,1,9,1.0,3,0,0,25,100,0,n/a,n/a,1,0,0,0,0,0,0,337,-4
1,20,1,9,1.0,6,0,0,27,100,0,n/a,n/a,1,0,0,0,0,0,0,351,-4
1,20,1,8,1.0,5,0,0,38,100,0,n/a,n/a,1,0,0,0,0,0,0,376,-4
1,20,1,8,1.0,4,280,3,66,95,0,n/a,n/a,1,0,0,0,0,0,0,384,-4
1,20,1,8,1.0,4,416,4,95,95,0,n/a,n/a,1,0,0,0,0,0,0,254,-4
