pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,35,1,6,1.0,0,0,0,0,0,0,29.7,-10.2,1,27,9700,2,0,0,0,360,-11
1,40,1,6,1.0,4,1000,4,0,0,0,9.4,-31.8,1,1,2900,2,0,0,0,326,-15
1,35,1,6,1.0,1,160,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,351,-11
1,40,1,6,1.0,4,1200,9,5,35,0,n/a,n/a,1,0,0,0,0,0,0,288,-15
1,35,1,6,1.0,1,440,11,1,8,0,n/a,n/a,1,0,0,0,0,0,0,242,-11
1,40,1,6,1.0,4,144,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,285,-15
1,35,1,6,1.0,1,504,13,0,0,0,27.0,-14.9,1,27,21000,2,1,33,0,396,-15
1,40,1,6,1.0,3,216,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,288,-15
1,35,1,7,1.0,2,14000,13,1,7,0,30.2,-10.9,1,26,14000,3,0,0,0,144,-11
1,40,1,6,1.0,4,1300,10,1,9,0,n/a,n/a,1,0,0,0,0,0,0,268,-15
1,35,1,6,1.0,1,80,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,188,-11
1,40,1,6,1.0,3,2100,13,2,13,0,3.6,-29.9,1,1,2900,2,0,0,0,245,-15
1,35,1,6,1.0,1,40,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,228,-11
1,40,1,6,1.0,3,904,9,1,10,0,n/a,n/a,1,0,0,0,0,0,0,256,-15
1,35,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,325,-11
1,40,1,6,1.0,2,808,11,0,0,0,n/a,n/a,1,0,0,0,0,0,0,276,-15
1,35,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,325,-11
1,40,1,6,1.0,3,1300,14,0,0,0,n/a,n/a,1,0,0,0,0,0,0,236,-15
1,35,1,6,1.0,1,13000,12,0,0,0,29.4,-10.7,1,27,29000,6,0,0,0,327,-10
1,40,1,6,1.0,3,312,3,0,0,0,n/a,n/a,1,0,0,0,0,0,0,272,-15
1,35,1,6,1.0,1,520,2,0,0,0,29.8,-9.9,1,27,9700,2,0,0,0,362,-9
1,40,1,6,1.0,3,872,9,3,25,0,n/a,n/a,1,0,0,0,0,0,0,279,-15
1,35,1,6,1.0,0,0,0,0,0,0,29.5,-10.2,1,27,4900,1,0,0,0,363,-11
1,40,1,6,1.0,3,3700,17,1,5,0,9.4,-31.5,1,3,6000,2,0,0,0,197,-16
1,35,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,370,-11
1,40,1,6,1.0,2,728,11,0,0,0,11.3,-29.4,1,4,33000,11,1,8,0,125,-15
1,35,1,6,1.0,1,240,6,0,0,0,30.7,-10.3,1,27,4900,1,0,0,0,125,-11
1,40,1,6,1.0,2,144,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,293,-15
1,35,1,7,1.0,1,14000,25,0,0,0,29.4,-10.2,1,27,15000,3,0,0,0,301,-11
1,40,1,6,1.0,2,144,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,291,-15
1,35,1,6,1.0,1,720,7,0,0,0,30.0,-10.5,1,27,9700,2,0,0,0,142,-11
1,40,1,6,1.0,2,576,8,0,0,0,n/a,n/a,1,0,0,0,0,0,0,290,-15
1,35,1,6,1.0,1,240,6,0,0,0,n/a,n/a,1,0,0,0,0,0,0,196,-11
1,40,1,6,1.0,2,288,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,289,-15
1,35,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,163,-11
1,40,1,6,1.0,2,144,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,269,-15
1,35,1,6,1.0,0,0,0,0,0,0,30.4,-10.4,1,27,4900,1,0,0,0,161,-11
1,40,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,281,-15
1,35,1,6,1.0,0,13000,17,2,10,0,27.7,-10.4,1,27,24000,5,1,16,0,147,-10
1,40,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,273,-15
1,35,1,6,1.0,1,40,1,0,0,0,n/a,n/a,1,0,0,0,0,0,0,271,-10
1,40,1,5,1.0,0,96,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,232,-15
1,35,1,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-10
1,40,1,5,1.0,2,144,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,242,-15
1,35,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-10
1,40,1,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,299,-15
1,35,1,6,1.0,2,46000,51,0,0,0,28.7,-8.7,1,27,98000,24,2,7,0,364,-10
1,40,1,6,1.0,2,288,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,300,-15
1,35,1,7,1.0,3,204000,85,0,0,0,28.8,-10.5,1,27,130000,24,2,7,0,356,-11
1,40,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,297,-15
1,35,1,6,1.0,1,864,9,1,10,0,29.9,-10.4,1,27,9700,2,0,0,0,237,-11
1,40,1,6,1.0,2,288,4,0,0,0,n/a,n/a,1,0,0,0,0,0,0,312,-15
1,35,1,6,1.0,1,488,13,0,0,0,n/a,n/a,1,0,0,0,0,0,0,238,-11
1,40,1,8,1.0,7,4400000,442,8,1,0,11.2,-29.6,1,6,384000,80,12,13,0,302,-15
1,35,1,6,1.0,1,320,8,3,27,0,n/a,n/a,1,0,0,0,0,0,0,197,-11
1,40,1,7,1.0,5,3900000,473,0,0,0,12.4,-28.1,1,9,113000,44,14,24,0,294,-14
1,35,1,6,1.0,0,0,0,20,100,0,n/a,n/a,1,0,0,0,0,0,0,165,-11
1,40,1,6,1.0,0,352,4,62,93,0,n/a,n/a,1,0,0,0,0,0,0,-94,-14
1,35,1,6,1.0,1,0,0,35,100,3,13.4,-11.4,1,24,4200,1,5,83,0,160,-12
1,40,1,n/a,n/a,0,0,0,88,100,0,n/a,n/a,1,0,0,0,0,0,0,-240,-14
1,35,1,5,1.0,0,0,0,315,100,0,12.0,-15.0,1,4,43000,11,0,0,0,173,-15
1,40,1,6,1.0,0,0,0,103,100,0,n/a,n/a,1,0,0,0,0,0,0,-169,-14
1,35,1,4,1.0,0,0,0,166,100,11,11.5,-16.2,1,4,42000,10,0,0,0,187,-15
1,40,1,n/a,n/a,1,0,0,99,100,0,n/a,n/a,1,0,0,0,0,0,0,-148,-14
1,35,1,4,1.0,0,0,0,223,100,0,10.8,-16.8,1,3,35000,9,0,0,0,111,-16
1,40,1,6,1.0,1,0,0,84,100,0,n/a,n/a,1,0,0,0,0,0,0,-118,-14
1,35,1,4,1.0,0,0,0,183,100,0,10.4,-17.7,1,2,28000,9,0,0,0,77,-15
